CustomerID,FirstName,LastName,Gender,DateOfBirth,PhoneNumber,Email,RegionID,SubscriptionID,JoinDate,CustomerStatus
CUS03591,Timothy,Nwosu,Male,11/14/1967,09080306740,timothy.nwosu.cus03591@pulseconnect.com,3,4,8/8/2023,Active
CUS03592,Faith,Nwosu,Female,11/28/1971,09134364306,faith.nwosu.cus03592@pulseconnect.com,1,3,3/19/2023,Active
CUS03593,Paul,Obi,Male,3/19/1961,09019313999,paul.obi.cus03593@pulseconnect.com,4,5,2/17/2024,Active
CUS03594,Victoria,Hill,Female,2/7/1990,07066784737,victoria.hill.cus03594@pulseconnect.com,1,2,2/5/2025,Active
CUS03595,Philip,Ajayi,Male,11/13/1972,08098144341,philip.ajayi.cus03595@pulseconnect.com,3,2,2/8/2024,Churned
CUS03596,Peace,Hill,Female,8/12/1982,09159421907,peace.hill.cus03596@pulseconnect.com,2,4,7/4/2021,Active
CUS03597,Patricia,Abdullahi,Female,1/14/1969,09044075050,patricia.abdullahi.cus03597@pulseconnect.com,2,3,11/6/2023,Active
CUS03598,John,Ajayi,Male,1/16/1992,08198591815,john.ajayi.cus03598@pulseconnect.com,4,2,5/6/2023,Active
CUS03599,Paul,Ibrahim,Male,1/11/1963,08166509198,paul.ibrahim.cus03599@pulseconnect.com,5,4,5/25/2021,Active
CUS03600,Esther,Okoro,Female,9/8/1992,09197910984,esther.okoro.cus03600@pulseconnect.com,2,2,7/9/2025,Suspended
CUS03601,Deborah,Bello,Female,8/21/2003,08087871665,deborah.bello.cus03601@pulseconnect.com,1,3,6/24/2021,Active
CUS03602,Angela,Baker,Female,4/7/1974,08013206870,angela.baker.cus03602@pulseconnect.com,5,2,1/21/2024,Active
CUS03603,Victor,Walker,Male,11/18/2001,09084354995,victor.walker.cus03603@pulseconnect.com,1,3,12/21/2023,Active
CUS03604,Mark,Nwachukwu,Male,10/15/1957,07039075525,mark.nwachukwu.cus03604@pulseconnect.com,6,2,6/28/2021,Suspended
CUS03605,Isaac,Baker,Male,10/16/1974,08118796490,isaac.baker.cus03605@pulseconnect.com,5,3,5/23/2021,Active
CUS03606,Janet,Adewale,Female,6/5/1976,08030930440,janet.adewale.cus03606@pulseconnect.com,2,2,3/24/2023,Active
CUS03607,Joshua,Baker,Male,2/9/1986,07018096799,joshua.baker.cus03607@pulseconnect.com,1,2,10/20/2022,Active
CUS03608,Joshua,Adewale,Male,10/1/2007,09185793480,joshua.adewale.cus03608@pulseconnect.com,5,1,3/20/2024,Active
CUS03609,Bright,Abdullahi,Male,8/15/1987,08074109504,bright.abdullahi.cus03609@pulseconnect.com,1,4,9/16/2021,Churned
CUS03610,Anthony,Williams,Male,4/4/2007,09039184846,anthony.williams.cus03610@pulseconnect.com,5,3,2/18/2021,Active
CUS03611,Emmanuel,Ibrahim,Male,8/18/1969,09144587265,emmanuel.ibrahim.cus03611@pulseconnect.com,3,1,1/6/2024,Active
CUS03612,Matthew,Evans,Male,11/14/1996,09083406069,matthew.evans.cus03612@pulseconnect.com,4,5,2/4/2022,Active
CUS03613,Rebecca,Okoro,Female,3/11/1973,08153846494,rebecca.okoro.cus03613@pulseconnect.com,1,3,1/23/2023,Churned
CUS03614,Gloria,Balogun,Female,4/12/1976,08163130636,gloria.balogun.cus03614@pulseconnect.com,1,2,4/22/2025,Suspended
CUS03615,James,Clark,Male,5/10/1976,08095571195,james.clark.cus03615@pulseconnect.com,4,3,5/5/2021,Active
CUS03616,Hannah,Adeyemi,Female,3/3/1990,09084964291,hannah.adeyemi.cus03616@pulseconnect.com,5,2,8/1/2021,Suspended
CUS03617,Paul,Ogunleye,Male,10/13/1981,07070561595,paul.ogunleye.cus03617@pulseconnect.com,2,3,10/28/2025,Active
CUS03618,Michael,Scott,Male,4/18/1986,08119721453,michael.scott.cus03618@pulseconnect.com,5,5,10/26/2025,Active
CUS03619,Nelson,Ajayi,Male,7/16/1998,09049396379,nelson.ajayi.cus03619@pulseconnect.com,1,4,3/16/2021,Active
CUS03620,Precious,Bello,Female,2/21/1999,08125414904,precious.bello.cus03620@pulseconnect.com,1,2,12/11/2022,Active
CUS03621,Jennifer,Evans,Female,10/6/1989,09029866806,jennifer.evans.cus03621@pulseconnect.com,3,2,3/3/2023,Active
CUS03622,Gloria,Adeyemi,Female,2/9/1984,08033490786,gloria.adeyemi.cus03622@pulseconnect.com,5,1,2/23/2021,Active
CUS03623,Jennifer,Green,Female,3/11/2005,08151465617,jennifer.green.cus03623@pulseconnect.com,1,2,8/5/2024,Churned
CUS03624,Daniel,Mohammed,Male,3/15/1977,09173331968,daniel.mohammed.cus03624@pulseconnect.com,2,1,2/22/2024,Active
CUS03625,Mary,Young,Female,11/2/1974,09137069044,mary.young.cus03625@pulseconnect.com,4,2,6/21/2024,Churned
CUS03626,Paul,Green,Male,10/11/1993,07019302619,paul.green.cus03626@pulseconnect.com,4,3,3/5/2025,Active
CUS03627,Mercy,Nwosu,Female,2/8/1983,09061660680,mercy.nwosu.cus03627@pulseconnect.com,4,4,7/11/2021,Active
CUS03628,Gloria,Usman,Female,11/11/1965,09118201559,gloria.usman.cus03628@pulseconnect.com,1,1,9/22/2024,Active
CUS03629,John,Brown,Male,11/11/2007,08047611509,john.brown.cus03629@pulseconnect.com,1,2,6/12/2024,Active
CUS03630,Precious,Lewis,Female,4/6/1995,09028506270,precious.lewis.cus03630@pulseconnect.com,2,3,2/15/2023,Active
CUS03631,Peace,Thomas,Female,9/13/1979,08189009969,peace.thomas.cus03631@pulseconnect.com,5,4,6/26/2025,Active
CUS03632,Precious,Green,Female,7/7/1966,09058235172,precious.green.cus03632@pulseconnect.com,4,5,12/24/2025,Active
CUS03633,Emmanuel,Ogunleye,Male,12/17/1982,09157762477,emmanuel.ogunleye.cus03633@pulseconnect.com,4,3,4/21/2023,Active
CUS03634,Esther,Oluwole,Female,12/20/2005,07037401969,esther.oluwole.cus03634@pulseconnect.com,6,2,10/4/2024,Active
CUS03635,Nelson,Ogunlana,Male,4/21/1974,07060906449,nelson.ogunlana.cus03635@pulseconnect.com,2,2,6/15/2025,Active
CUS03636,Angela,Mohammed,Female,2/26/1956,09027880857,angela.mohammed.cus03636@pulseconnect.com,5,6,1/3/2025,Active
CUS03637,Janet,Oluwole,Female,10/10/1962,08099833649,janet.oluwole.cus03637@pulseconnect.com,1,5,12/22/2024,Active
CUS03638,Luke,Ogunleye,Male,9/9/1976,08084005387,luke.ogunleye.cus03638@pulseconnect.com,4,3,3/27/2025,Active
CUS03639,Peter,Ogunleye,Male,7/6/2005,07040223753,peter.ogunleye.cus03639@pulseconnect.com,4,3,5/4/2024,Active
CUS03640,Deborah,Okeke,Female,3/28/1986,09138585803,deborah.okeke.cus03640@pulseconnect.com,4,1,12/25/2024,Active
CUS03641,Esther,Ogunlana,Female,5/20/1987,09161633159,esther.ogunlana.cus03641@pulseconnect.com,3,2,4/14/2023,Active
CUS03642,Mary,Oladipo,Female,3/24/1964,08099194117,mary.oladipo.cus03642@pulseconnect.com,2,1,8/24/2022,Active
CUS03643,Janet,Afolabi,Female,7/6/1995,08112420279,janet.afolabi.cus03643@pulseconnect.com,1,3,7/20/2023,Active
CUS03644,Deborah,Chukwu,Female,11/28/1991,09035210471,deborah.chukwu.cus03644@pulseconnect.com,4,4,3/22/2025,Active
CUS03645,James,Williams,Male,12/25/1994,08188089413,james.williams.cus03645@pulseconnect.com,1,3,3/25/2023,Churned
CUS03646,Daniel,Obi,Male,7/7/1997,09159210281,daniel.obi.cus03646@pulseconnect.com,6,2,11/15/2022,Active
CUS03647,Charles,Hall,Male,8/13/1999,09148147807,charles.hall.cus03647@pulseconnect.com,1,3,11/14/2021,Active
CUS03648,Angela,Hall,Female,1/12/2008,08031133990,angela.hall.cus03648@pulseconnect.com,5,2,2/20/2022,Active
CUS03649,Emmanuel,Yusuf,Male,6/27/2002,08126304576,emmanuel.yusuf.cus03649@pulseconnect.com,2,2,10/26/2025,Active
CUS03650,Moses,Ibrahim,Male,10/12/2006,09088226588,moses.ibrahim.cus03650@pulseconnect.com,2,3,4/27/2021,Active
CUS03651,Peter,Adewale,Male,7/14/1973,07066020933,peter.adewale.cus03651@pulseconnect.com,3,2,2/21/2022,Active
CUS03652,Janet,Ogunlana,Female,2/11/1965,08131892565,janet.ogunlana.cus03652@pulseconnect.com,4,2,5/19/2025,Churned
CUS03653,Paul,Okafor,Male,3/23/1992,07088382821,paul.okafor.cus03653@pulseconnect.com,1,2,10/19/2023,Suspended
CUS03654,Charles,Ojo,Male,1/16/1970,09175782672,charles.ojo.cus03654@pulseconnect.com,3,2,12/20/2022,Active
CUS03655,Isaac,Cooper,Male,7/7/1995,08069602946,isaac.cooper.cus03655@pulseconnect.com,3,4,8/18/2022,Active
CUS03656,Luke,Okeke,Male,3/15/1988,09118238090,luke.okeke.cus03656@pulseconnect.com,2,3,2/1/2022,Active
CUS03657,Janet,Oluwole,Female,11/17/1972,09124539921,janet.oluwole.cus03657@pulseconnect.com,4,2,11/21/2024,Active
CUS03658,Joshua,Olawale,Male,7/8/1979,09199563287,joshua.olawale.cus03658@pulseconnect.com,1,3,7/27/2022,Active
CUS03659,Joy,King,Female,3/8/1998,08062836345,joy.king.cus03659@pulseconnect.com,3,3,11/27/2021,Active
CUS03660,Benjamin,Ward,Male,10/21/2002,07036958892,benjamin.ward.cus03660@pulseconnect.com,4,3,9/17/2021,Active
CUS03661,Luke,Ward,Male,12/15/1988,07081095615,luke.ward.cus03661@pulseconnect.com,1,3,1/3/2024,Churned
CUS03662,Joseph,Walker,Male,6/20/1964,08195197514,joseph.walker.cus03662@pulseconnect.com,1,2,3/12/2021,Active
CUS03663,Timothy,Ogunleye,Male,6/15/1966,08176693291,timothy.ogunleye.cus03663@pulseconnect.com,5,3,6/21/2024,Active
CUS03664,Nelson,Ogunlana,Male,12/24/1987,09092413378,nelson.ogunlana.cus03664@pulseconnect.com,1,3,9/9/2022,Active
CUS03665,Faith,Obi,Female,5/16/2006,09124274947,faith.obi.cus03665@pulseconnect.com,2,1,4/11/2022,Active
CUS03666,Joshua,Mohammed,Male,6/4/1999,09126474317,joshua.mohammed.cus03666@pulseconnect.com,1,3,12/2/2025,Active
CUS03667,Joy,Obi,Female,3/1/1992,09046696983,joy.obi.cus03667@pulseconnect.com,3,2,3/14/2023,Active
CUS03668,Peace,Taylor,Female,2/1/2001,07032052010,peace.taylor.cus03668@pulseconnect.com,3,3,1/17/2021,Active
CUS03669,Bright,Walker,Male,4/24/1967,08078068955,bright.walker.cus03669@pulseconnect.com,5,3,3/12/2024,Churned
CUS03670,Ruth,Lewis,Female,9/25/2003,09186801703,ruth.lewis.cus03670@pulseconnect.com,6,5,11/10/2025,Active
CUS03671,Emmanuel,Ogunlana,Male,10/28/1971,07070954666,emmanuel.ogunlana.cus03671@pulseconnect.com,4,3,1/12/2024,Active
CUS03672,Gloria,Thomas,Female,5/22/1986,08073243105,gloria.thomas.cus03672@pulseconnect.com,4,2,2/27/2021,Active
CUS03673,Michael,King,Male,11/12/1980,08126850612,michael.king.cus03673@pulseconnect.com,1,2,6/7/2021,Active
CUS03674,Joshua,Clark,Male,11/14/1977,09198978893,joshua.clark.cus03674@pulseconnect.com,6,2,6/22/2022,Active
CUS03675,Faith,Chukwu,Female,8/15/1971,09153034970,faith.chukwu.cus03675@pulseconnect.com,2,4,11/12/2025,Active
CUS03676,Moses,Baker,Male,8/13/1999,07077144222,moses.baker.cus03676@pulseconnect.com,6,2,4/17/2025,Active
CUS03677,Samuel,Hall,Male,4/11/1970,07099446429,samuel.hall.cus03677@pulseconnect.com,2,3,1/20/2025,Active
CUS03678,David,King,Male,7/19/1961,09087719833,david.king.cus03678@pulseconnect.com,4,4,10/12/2021,Active
CUS03679,Patricia,Scott,Female,5/5/1987,09075697516,patricia.scott.cus03679@pulseconnect.com,2,3,6/10/2025,Active
CUS03680,Charles,Ajayi,Male,4/24/1964,07063745784,charles.ajayi.cus03680@pulseconnect.com,4,4,6/4/2024,Active
CUS03681,Emmanuel,Abdullahi,Male,3/4/1972,09069095118,emmanuel.abdullahi.cus03681@pulseconnect.com,4,3,8/21/2024,Active
CUS03682,Isaac,King,Male,9/17/1976,08179362030,isaac.king.cus03682@pulseconnect.com,6,4,1/21/2024,Active
CUS03683,Peace,Ojo,Female,6/28/1987,09063945491,peace.ojo.cus03683@pulseconnect.com,4,3,7/13/2022,Active
CUS03684,Anthony,Clark,Male,2/20/1966,08069226893,anthony.clark.cus03684@pulseconnect.com,2,3,7/18/2022,Active
CUS03685,Daniel,Evans,Male,10/25/1975,07088216281,daniel.evans.cus03685@pulseconnect.com,5,1,3/11/2024,Active
CUS03686,Patricia,Ogunbiyi,Female,1/19/1987,08026220830,patricia.ogunbiyi.cus03686@pulseconnect.com,5,4,7/16/2023,Active
CUS03687,Emmanuel,Okeke,Male,12/19/1992,09073066885,emmanuel.okeke.cus03687@pulseconnect.com,2,3,6/10/2023,Active
CUS03688,Stephen,Bello,Male,1/8/1988,08053439249,stephen.bello.cus03688@pulseconnect.com,1,2,9/12/2025,Active
CUS03689,Precious,Obi,Female,10/17/1976,08129271807,precious.obi.cus03689@pulseconnect.com,1,1,5/25/2022,Churned
CUS03690,Samuel,Balogun,Male,11/15/1962,08168937232,samuel.balogun.cus03690@pulseconnect.com,5,5,4/3/2022,Active
CUS03691,Timothy,Eze,Male,9/23/1970,08190832683,timothy.eze.cus03691@pulseconnect.com,3,2,12/21/2022,Active
CUS03692,Esther,Taylor,Female,6/10/1998,07034409399,esther.taylor.cus03692@pulseconnect.com,4,3,7/18/2022,Active
CUS03693,Luke,Taylor,Male,1/20/1993,09122453673,luke.taylor.cus03693@pulseconnect.com,4,3,4/15/2023,Active
CUS03694,Timothy,Clark,Male,9/25/1972,08081974297,timothy.clark.cus03694@pulseconnect.com,5,3,8/22/2023,Active
CUS03695,Isaac,Ojo,Male,9/14/1959,09076334631,isaac.ojo.cus03695@pulseconnect.com,1,1,8/17/2021,Active
CUS03696,Mary,Ogunleye,Female,2/9/1984,08161044913,mary.ogunleye.cus03696@pulseconnect.com,5,1,6/15/2023,Churned
CUS03697,Charles,Mohammed,Male,6/9/1987,09069586846,charles.mohammed.cus03697@pulseconnect.com,4,2,5/17/2023,Active
CUS03698,Hannah,Balogun,Female,11/3/1995,08067869522,hannah.balogun.cus03698@pulseconnect.com,6,2,10/16/2022,Active
CUS03699,Stephen,Bello,Male,5/23/1968,09157624979,stephen.bello.cus03699@pulseconnect.com,4,2,11/9/2021,Active
CUS03700,Peace,Walker,Female,5/7/1958,09140145008,peace.walker.cus03700@pulseconnect.com,4,2,8/11/2021,Active
CUS03701,Jennifer,Thomas,Female,8/27/1977,09185243783,jennifer.thomas.cus03701@pulseconnect.com,3,2,3/24/2023,Active
CUS03702,Blessing,Bello,Female,11/12/2006,08176291937,blessing.bello.cus03702@pulseconnect.com,1,1,9/21/2024,Active
CUS03703,Janet,Green,Female,10/26/1981,08088295706,janet.green.cus03703@pulseconnect.com,3,3,6/21/2021,Active
CUS03704,Bright,Akinola,Male,9/19/1971,09090790737,bright.akinola.cus03704@pulseconnect.com,1,4,8/12/2022,Active
CUS03705,Daniel,Akinyemi,Male,12/3/1960,08087876513,daniel.akinyemi.cus03705@pulseconnect.com,5,3,11/18/2024,Active
CUS03706,James,Adewale,Male,7/22/1962,09116103645,james.adewale.cus03706@pulseconnect.com,6,2,9/13/2022,Active
CUS03707,Rebecca,Olawale,Female,10/14/1983,09154503738,rebecca.olawale.cus03707@pulseconnect.com,1,3,12/3/2021,Active
CUS03708,Stephen,Johnson,Male,11/24/2001,08113811701,stephen.johnson.cus03708@pulseconnect.com,4,1,8/21/2022,Churned
CUS03709,Henry,Nwachukwu,Male,2/20/1997,09195447764,henry.nwachukwu.cus03709@pulseconnect.com,5,2,9/3/2022,Churned
CUS03710,Ruth,Adewale,Female,12/1/1973,09156025942,ruth.adewale.cus03710@pulseconnect.com,4,2,10/11/2023,Active
CUS03711,Richard,Ogunbiyi,Male,4/8/1988,08177027221,richard.ogunbiyi.cus03711@pulseconnect.com,2,4,4/24/2025,Active
CUS03712,Peter,Obi,Male,2/22/1996,08187519084,peter.obi.cus03712@pulseconnect.com,1,2,8/3/2022,Active
CUS03713,James,King,Male,12/18/1957,08142515835,james.king.cus03713@pulseconnect.com,1,2,9/4/2022,Active
CUS03714,Esther,Turner,Female,11/16/1973,09129368891,esther.turner.cus03714@pulseconnect.com,3,3,6/27/2023,Suspended
CUS03715,Bright,Oluwole,Male,8/12/1997,07092255916,bright.oluwole.cus03715@pulseconnect.com,5,3,5/1/2022,Active
CUS03716,Angela,Okeke,Female,11/22/1958,07062807998,angela.okeke.cus03716@pulseconnect.com,3,2,11/9/2023,Active
CUS03717,Faith,Scott,Female,9/11/1997,09081467643,faith.scott.cus03717@pulseconnect.com,4,2,1/11/2025,Churned
CUS03718,Collins,Ogunlana,Male,2/16/1966,08038437640,collins.ogunlana.cus03718@pulseconnect.com,3,2,11/12/2021,Churned
CUS03719,Luke,Clark,Male,12/27/1981,09166738191,luke.clark.cus03719@pulseconnect.com,2,3,5/10/2022,Suspended
CUS03720,Ruth,Ojo,Female,1/10/1989,07079993710,ruth.ojo.cus03720@pulseconnect.com,2,2,7/11/2022,Active
CUS03721,Rebecca,Adebayo,Female,9/8/1958,09165641606,rebecca.adebayo.cus03721@pulseconnect.com,1,4,2/16/2023,Churned
CUS03722,Benjamin,Ojo,Male,4/25/1958,08035858629,benjamin.ojo.cus03722@pulseconnect.com,2,4,7/4/2022,Active
CUS03723,Kelvin,Eze,Male,10/4/1965,09056124765,kelvin.eze.cus03723@pulseconnect.com,2,4,12/5/2022,Active
CUS03724,Luke,Bello,Male,11/21/1986,08017631291,luke.bello.cus03724@pulseconnect.com,5,4,1/8/2021,Active
CUS03725,Stephen,Abdullahi,Male,12/5/2005,09068926611,stephen.abdullahi.cus03725@pulseconnect.com,2,1,12/19/2024,Churned
CUS03726,Anthony,Ojo,Male,12/6/1989,08064426767,anthony.ojo.cus03726@pulseconnect.com,4,1,3/18/2024,Active
CUS03727,Philip,Olawale,Male,7/8/1974,07059244432,philip.olawale.cus03727@pulseconnect.com,4,3,2/14/2024,Active
CUS03728,Mark,Abdullahi,Male,2/26/1992,09132037195,mark.abdullahi.cus03728@pulseconnect.com,5,4,2/23/2025,Active
CUS03729,Blessing,Thomas,Female,9/2/1978,08015189854,blessing.thomas.cus03729@pulseconnect.com,1,1,8/23/2023,Churned
CUS03730,Janet,Scott,Female,11/23/1980,07015437850,janet.scott.cus03730@pulseconnect.com,1,2,12/27/2025,Active
CUS03731,Hannah,Thomas,Female,5/5/1963,07013629753,hannah.thomas.cus03731@pulseconnect.com,5,3,4/4/2023,Active
CUS03732,James,Akinola,Male,9/16/1998,08044421248,james.akinola.cus03732@pulseconnect.com,6,3,10/16/2022,Active
CUS03733,Peace,Chukwu,Female,1/26/1976,08197074290,peace.chukwu.cus03733@pulseconnect.com,6,2,9/3/2021,Suspended
CUS03734,Victor,Young,Male,3/12/1956,09019431864,victor.young.cus03734@pulseconnect.com,2,2,2/24/2023,Active
CUS03735,Joshua,Okoro,Male,11/28/2003,09017817102,joshua.okoro.cus03735@pulseconnect.com,4,5,7/23/2022,Active
CUS03736,Benjamin,Smith,Male,3/5/1970,08188673898,benjamin.smith.cus03736@pulseconnect.com,3,2,6/16/2021,Active
CUS03737,Anthony,Green,Male,2/22/1995,09129323091,anthony.green.cus03737@pulseconnect.com,4,3,1/28/2021,Active
CUS03738,Paul,Smith,Male,5/4/1999,07064196934,paul.smith.cus03738@pulseconnect.com,4,1,3/16/2025,Churned
CUS03739,Victor,Oladipo,Male,4/28/1979,09163342374,victor.oladipo.cus03739@pulseconnect.com,4,1,7/12/2025,Active
CUS03740,Andrew,Thomas,Male,8/5/2007,07013761468,andrew.thomas.cus03740@pulseconnect.com,6,3,12/5/2025,Active
CUS03741,Mary,Thomas,Female,5/21/1979,08087218464,mary.thomas.cus03741@pulseconnect.com,6,4,8/13/2023,Churned
CUS03742,Hannah,Scott,Female,6/15/1997,08029103060,hannah.scott.cus03742@pulseconnect.com,5,2,2/26/2021,Active
CUS03743,Philip,Ogunlana,Male,2/13/1988,07020411342,philip.ogunlana.cus03743@pulseconnect.com,2,6,8/24/2021,Active
CUS03744,Ruth,Lewis,Female,10/6/1990,09065008527,ruth.lewis.cus03744@pulseconnect.com,1,2,12/26/2024,Suspended
CUS03745,Esther,Williams,Female,7/7/1998,09015747250,esther.williams.cus03745@pulseconnect.com,1,2,10/17/2025,Active
CUS03746,Joshua,Okoro,Male,7/15/1959,07049743489,joshua.okoro.cus03746@pulseconnect.com,2,3,11/9/2025,Churned
CUS03747,Collins,Scott,Male,2/6/1973,09111907035,collins.scott.cus03747@pulseconnect.com,5,5,1/18/2022,Churned
CUS03748,Joshua,Hall,Male,5/6/1999,07015223725,joshua.hall.cus03748@pulseconnect.com,1,4,4/23/2022,Active
CUS03749,Emmanuel,Thomas,Male,2/10/1961,07021735925,emmanuel.thomas.cus03749@pulseconnect.com,4,3,7/17/2023,Active
CUS03750,Charles,Adeyemi,Male,11/10/1988,07055806769,charles.adeyemi.cus03750@pulseconnect.com,4,2,5/12/2023,Churned
CUS03751,Grace,Afolabi,Female,4/14/1989,09041063855,grace.afolabi.cus03751@pulseconnect.com,2,1,2/27/2023,Active
CUS03752,Andrew,Evans,Male,6/15/1980,08120822152,andrew.evans.cus03752@pulseconnect.com,2,2,11/28/2022,Active
CUS03753,Joseph,Ogunlana,Male,12/10/1981,08027143153,joseph.ogunlana.cus03753@pulseconnect.com,6,3,7/15/2024,Churned
CUS03754,Matthew,Adebayo,Male,6/17/2005,08131647493,matthew.adebayo.cus03754@pulseconnect.com,1,3,7/21/2025,Active
CUS03755,Matthew,Ward,Male,10/24/1961,07097462648,matthew.ward.cus03755@pulseconnect.com,1,4,5/26/2025,Active
CUS03756,Isaac,Brown,Male,11/10/1990,07099098995,isaac.brown.cus03756@pulseconnect.com,5,3,12/4/2022,Active
CUS03757,Janet,Hall,Female,4/4/1994,08090502444,janet.hall.cus03757@pulseconnect.com,5,3,9/6/2024,Active
CUS03758,Deborah,Olawale,Female,1/11/1979,09114226853,deborah.olawale.cus03758@pulseconnect.com,5,4,7/15/2022,Active
CUS03759,Timothy,King,Male,9/2/1979,08041779430,timothy.king.cus03759@pulseconnect.com,3,5,4/16/2023,Active
CUS03760,Moses,Ajayi,Male,11/21/1963,08169740950,moses.ajayi.cus03760@pulseconnect.com,5,1,5/6/2024,Active
CUS03761,Angela,Obi,Female,8/6/2005,08168095413,angela.obi.cus03761@pulseconnect.com,2,1,12/15/2024,Active
CUS03762,Stephen,Ogunbiyi,Male,6/3/1959,08039034803,stephen.ogunbiyi.cus03762@pulseconnect.com,4,4,5/20/2021,Active
CUS03763,Faith,Ajayi,Female,5/8/1960,09175632599,faith.ajayi.cus03763@pulseconnect.com,6,3,4/16/2021,Churned
CUS03764,Victoria,Adewale,Female,12/4/1987,07077184018,victoria.adewale.cus03764@pulseconnect.com,6,1,11/26/2022,Active
CUS03765,Stephen,Adeyemi,Male,6/22/1993,08069751936,stephen.adeyemi.cus03765@pulseconnect.com,1,3,9/10/2021,Active
CUS03766,Matthew,Brown,Male,12/22/1996,09065568646,matthew.brown.cus03766@pulseconnect.com,5,5,8/22/2022,Active
CUS03767,James,Chukwu,Male,3/12/1990,08180487512,james.chukwu.cus03767@pulseconnect.com,3,3,7/24/2025,Churned
CUS03768,Joshua,Okeke,Male,8/16/1986,09081211099,joshua.okeke.cus03768@pulseconnect.com,1,5,9/27/2022,Active
CUS03769,Bright,Adebayo,Male,11/22/1967,09156261849,bright.adebayo.cus03769@pulseconnect.com,3,2,4/1/2021,Active
CUS03770,Anthony,Chukwu,Male,7/11/1968,09149315405,anthony.chukwu.cus03770@pulseconnect.com,6,5,2/17/2025,Active
CUS03771,Faith,Young,Female,4/25/1981,07098419373,faith.young.cus03771@pulseconnect.com,3,2,2/15/2022,Active
CUS03772,Luke,Oluwole,Male,6/3/1957,09143934589,luke.oluwole.cus03772@pulseconnect.com,1,3,9/17/2023,Active
CUS03773,Mark,Turner,Male,2/21/1957,08123837205,mark.turner.cus03773@pulseconnect.com,1,2,4/12/2021,Active
CUS03774,Andrew,Bello,Male,1/16/2004,09123492098,andrew.bello.cus03774@pulseconnect.com,3,2,12/20/2022,Active
CUS03775,Grace,Yusuf,Female,2/27/1961,08060734479,grace.yusuf.cus03775@pulseconnect.com,3,3,9/4/2024,Suspended
CUS03776,Joseph,Oluwole,Male,3/8/1998,08059516228,joseph.oluwole.cus03776@pulseconnect.com,2,2,1/22/2024,Active
CUS03777,Henry,Chukwu,Male,8/20/1999,09159694996,henry.chukwu.cus03777@pulseconnect.com,3,2,2/26/2025,Active
CUS03778,Grace,Adeyemi,Female,4/5/1986,08022777252,grace.adeyemi.cus03778@pulseconnect.com,2,3,10/28/2024,Active
CUS03779,Timothy,Yusuf,Male,2/13/2004,09013813491,timothy.yusuf.cus03779@pulseconnect.com,2,3,10/15/2024,Active
CUS03780,Sarah,Ibrahim,Female,4/7/1956,08128094241,sarah.ibrahim.cus03780@pulseconnect.com,1,4,10/19/2023,Active
CUS03781,Timothy,Scott,Male,8/14/1970,08151551374,timothy.scott.cus03781@pulseconnect.com,5,3,7/10/2022,Churned
CUS03782,Precious,Usman,Female,4/28/1960,08075138628,precious.usman.cus03782@pulseconnect.com,1,1,1/1/2024,Active
CUS03783,Victoria,Yusuf,Female,10/6/2006,09162576195,victoria.yusuf.cus03783@pulseconnect.com,3,1,1/4/2022,Active
CUS03784,Emmanuel,Cooper,Male,10/4/1991,08048622059,emmanuel.cooper.cus03784@pulseconnect.com,4,3,2/8/2021,Active
CUS03785,Samuel,Abdullahi,Male,5/4/1958,07086687404,samuel.abdullahi.cus03785@pulseconnect.com,6,2,7/5/2024,Active
